cds,adcod,cdscod,media_voto,genere,etaimm,citttipo,rn
"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",F5102P015,F5102P,30.0,F,25.5,Italiana,4
"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",F5102P019,F5102P,30.0,F,25.5,Italiana,10
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P006,F5103P,23.0,M,25.5,Italiana,10
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P002,F5103P,23.5,M,25.5,Italiana,9
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P002,F5103P,24.25,M,28,Italiana,8
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P002,F5103P,24.6,M,25.5,Italiana,7
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P002,F5103P,25.0,M,28,Italiana,6
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,25.2,M,22,Italiana,5
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,26.4,M,25.5,Italiana,4
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P005,F5103P,26.6666666666667,M,25.5,Italiana,3
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P002,F5103P,27.0,M,28,Italiana,2
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P002,F5103P,28.0,M,25.5,Italiana,1
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5101P139,F5103P,29.4,F,25.5,Italiana,9
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,29.4,F,25.5,Italiana,10
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,29.5,F,22,Italiana,6
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,29.5,F,22,Italiana,7
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,29.5,F,25.5,Italiana,8
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,29.6666666666667,F,22,Italiana,5
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,29.6666666666667,F,25.5,Italiana,4
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,29.8333333333333,F,25.5,Italiana,3
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,30.0,F,22,Italiana,2
[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,F5103P003,F5103P,30.0,F,28,Italiana,1
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,27.6666666666667,M,25.5,Italiana,10
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,27.8333333333333,M,22,Italiana,8
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,27.8333333333333,M,25.5,Italiana,9
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,28.2,M,22,Italiana,7
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,28.3333333333333,M,22,Italiana,6
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,28.5,M,25.5,Italiana,5
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,28.6666666666667,M,22,Italiana,4
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,28.8571428571429,M,22,Italiana,3
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.0,M,28,Italiana,2
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.4285714285714,F,22,Italiana,9
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.4285714285714,F,22,Italiana,10
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.5,F,22,Italiana,7
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.5,F,25.5,Italiana,6
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.5,F,25.5,Italiana,8
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.6666666666667,F,22,Italiana,5
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.7142857142857,F,22,Italiana,1
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.7142857142857,F,22,Italiana,2
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.7142857142857,F,22,Italiana,3
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,29.7142857142857,F,22,Italiana,4
[F5104P] PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA,F5104P001,F5104P,30.0,M,22,Italiana,1
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,28.6666666666667,M,22,Italiana,8
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,28.6666666666667,M,22,Italiana,9
[F5301Q] SCIENZA DEI MATERIALI,F5301Q032,F5301Q,28.6666666666667,M,22,Italiana,10
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,28.8571428571429,F,22,Italiana,10
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,29.0,F,22,Italiana,6
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,29.0,F,22,Italiana,9
[F5301Q] SCIENZA DEI MATERIALI,F5301Q008,F5301Q,29.0,M,25.5,Italiana,6
[F5301Q] SCIENZA DEI MATERIALI,F5301Q013,F5301Q,29.0,F,22,Italiana,8
[F5301Q] SCIENZA DEI MATERIALI,F5301Q032,F5301Q,29.0,F,22,Italiana,7
[F5301Q] SCIENZA DEI MATERIALI,F5301Q032,F5301Q,29.0,M,25.5,Italiana,7
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,29.1428571428571,F,22,Italiana,5
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,29.2,M,22,Italiana,5
[F5301Q] SCIENZA DEI MATERIALI,F5301Q008,F5301Q,29.2857142857143,F,22,Italiana,4
[F5301Q] SCIENZA DEI MATERIALI,F5301Q008,F5301Q,29.2857142857143,M,25.5,Italiana,4
[F5301Q] SCIENZA DEI MATERIALI,F5301Q008,F5301Q,29.3333333333333,M,25.5,Italiana,3
[F5301Q] SCIENZA DEI MATERIALI,F5301Q032,F5301Q,29.3333333333333,F,22,Italiana,3
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,29.75,M,22,Italiana,2
[F5301Q] SCIENZA DEI MATERIALI,F5301Q001,F5301Q,30.0,F,25.5,Italiana,1
[F5301Q] SCIENZA DEI MATERIALI,F5301Q013,F5301Q,30.0,F,22,Italiana,2
[F5301Q] SCIENZA DEI MATERIALI,F5301Q033,F5301Q,30.0,M,25.5,Italiana,1
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F0802Q050,F5401Q,29.0,F,25.5,Italiana,10
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q033,F5401Q,29.0,F,22,Italiana,9
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q017,F5401Q,29.3333333333333,F,22,Italiana,8
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q017,F5401Q,29.5555555555556,F,22,Italiana,7
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q017,F5401Q,29.6,F,22,Italiana,6
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q017,F5401Q,29.7142857142857,M,25.5,Italiana,10
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q017,F5401Q,29.75,F,22,Italiana,5
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q017,F5401Q,29.875,F,25.5,Italiana,4
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q017,F5401Q,30.0,M,22,Italiana,3
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q032,F5401Q,30.0,M,22,Italiana,5
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q032,F5401Q,30.0,M,25.5,Italiana,2
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q032,F5401Q,30.0,M,25.5,Italiana,9
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q033,F5401Q,30.0,F,22,Italiana,2
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q033,F5401Q,30.0,M,22,Italiana,4
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q033,F5401Q,30.0,M,22,Italiana,7
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q033,F5401Q,30.0,M,25.5,Italiana,6
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q034,F5401Q,30.0,F,25.5,Italiana,3
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q034,F5401Q,30.0,M,22,Italiana,8
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q046,F5401Q,30.0,F,25.5,Italiana,1
[F5401Q] SCIENZE E TECNOLOGIE CHIMICHE,F5401Q048,F5401Q,30.0,M,22,Italiana,1
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,27.6666666666667,F,25.5,Italiana,10
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M001,F5602M,27.8333333333333,F,25.5,Italiana,9
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,27.8333333333333,F,25.5,Italiana,8
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,28.0,F,22,Italiana,7
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M002,F5602M,28.3333333333333,M,25.5,Italiana,10
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M001,F5602M,28.6,M,22,Italiana,9
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M001,F5602M,28.6666666666667,F,22,Italiana,6
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,28.8333333333333,F,25.5,Italiana,5
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F1601M060,F5602M,29.0,F,22,Italiana,4
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,29.0,M,22,Italiana,7
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,29.0,M,25.5,Italiana,8
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F1601M060,F5602M,29.1666666666667,M,22,Italiana,5
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,29.1666666666667,F,22,Italiana,3
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,29.1666666666667,M,25.5,Italiana,6
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,29.3333333333333,F,22,Italiana,2
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,29.3333333333333,M,22,Italiana,4
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,29.5,F,22,Italiana,1
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M007,F5602M,30.0,M,22,Italiana,2
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M008,F5602M,30.0,M,25.5,Italiana,3
[F5602M] INTERNATIONAL ECONOMICS - ECONOMIA INTERNAZIONALE,F5602M015,F5602M,30.0,M,22,Italiana,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R002,F5701R,28.4285714285714,M,25.5,Italiana,10
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R002,F5701R,28.625,M,25.5,Italiana,9
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R001,F5701R,28.7142857142857,M,25.5,Italiana,8
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R001,F5701R,28.8571428571429,M,25.5,Italiana,7
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R002,F5701R,29.0,M,25.5,Italiana,6
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R002,F5701R,29.2857142857143,M,25.5,Italiana,5
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R009,F5701R,29.4,M,25.5,Italiana,4
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R001,F5701R,29.5,M,25.5,Italiana,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R002,F5701R,29.5,M,22,Italiana,2
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R002,F5701R,29.5,M,25.5,Italiana,3
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5102P015,F5701R,29.6,F,28,Italiana,10
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R001,F5701R,29.7142857142857,F,25.5,Italiana,9
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R001,F5701R,30.0,F,25.5,Italiana,2
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R002,F5701R,30.0,F,25.5,Italiana,1
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R003,F5701R,30.0,F,25.5,Italiana,5
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R009,F5701R,30.0,F,25.5,Italiana,6
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R010,F5701R,30.0,F,25.5,Italiana,4
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R010,F5701R,30.0,F,25.5,Italiana,7
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R011,F5701R,30.0,F,25.5,Italiana,8
[F5701R] FORMAZIONE E SVILUPPO DELLE RISORSE UMANE,F5701R023,F5701R,30.0,F,25.5,Italiana,3
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F8501R031,F5801Q,25.0,F,25.5,Italiana,5
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q040,F5801Q,28.0,F,22,Italiana,4
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q015,F5801Q,28.5,M,25.5,Italiana,10
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q015,F5801Q,28.6666666666667,M,25.5,Italiana,9
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q015,F5801Q,28.8,M,25.5,Italiana,8
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F1701Q129,F5801Q,29.0,M,22,Italiana,6
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q018,F5801Q,29.0,M,25.5,Italiana,7
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q015,F5801Q,29.3333333333333,M,22,Italiana,5
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q018,F5801Q,29.3333333333333,F,25.5,Italiana,3
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q040,F5801Q,29.8,M,22,Italiana,4
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F1701Q100,F5801Q,30.0,M,22,Italiana,1
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q015,F5801Q,30.0,F,22,Italiana,2
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q018,F5801Q,30.0,F,25.5,Italiana,1
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F5801Q043,F5801Q,30.0,M,25.5,Italiana,3
[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,F8501R031,F5801Q,30.0,M,25.5,Italiana,2
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,28.5,M,25.5,Italiana,10
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N005,F6302N,28.6,M,25.5,Italiana,9
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,28.6666666666667,M,22,Italiana,5
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,28.6666666666667,M,25.5,Italiana,6
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,28.6666666666667,M,25.5,Italiana,7
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N005,F6302N,28.6666666666667,M,25.5,Italiana,8
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N005,F6302N,28.8333333333333,M,25.5,Italiana,4
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.0,M,25.5,Italiana,3
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F5602M010,F6302N,29.2857142857143,F,22,Italiana,10
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.3333333333333,F,25.5,Italiana,8
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.3333333333333,F,25.5,Italiana,9
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.3333333333333,M,25.5,Italiana,2
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.4,F,22,Italiana,7
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.5,F,22,Italiana,4
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.5,F,22,Italiana,6
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.5,F,25.5,Italiana,5
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.6666666666667,F,25.5,Italiana,2
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.6666666666667,F,25.5,Italiana,3
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N001,F6302N,29.8333333333333,F,22,Italiana,1
[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,F6302N005,F6302N,30.0,M,22,Italiana,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q001,F7401Q,28.25,F,25.5,Italiana,10
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q051,F7401Q,28.3333333333333,F,22,Italiana,9
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q001,F7401Q,28.6666666666667,M,25.5,Italiana,10
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q001,F7401Q,28.8,M,22,Italiana,8
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q029,F7401Q,28.8,M,25.5,Italiana,9
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q001,F7401Q,28.8333333333333,M,25.5,Italiana,7
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q002,F7401Q,29.0,F,25.5,Italiana,8
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q032,F7401Q,29.0,M,25.5,Italiana,6
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q029,F7401Q,29.25,F,22,Italiana,7
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q029,F7401Q,29.25,M,22,Italiana,4
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q032,F7401Q,29.25,M,25.5,Italiana,5
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q001,F7401Q,29.4,F,28,Extra Comunitaria,6
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q001,F7401Q,29.4285714285714,F,22,Italiana,5
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q005,F7401Q,29.5,M,25.5,Italiana,3
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q032,F7401Q,29.5,F,22,Italiana,4
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q029,F7401Q,29.6,F,22,Italiana,3
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q032,F7401Q,29.6,M,25.5,Italiana,2
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q032,F7401Q,30.0,M,22,Italiana,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q051,F7401Q,30.0,F,25.5,Italiana,1
[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,F7401Q051,F7401Q,30.0,F,25.5,Italiana,2
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q004,F7501Q,29.5714285714286,M,22,Italiana,10
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q049,F7501Q,29.6,M,25.5,Italiana,9
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q003,F7501Q,29.625,M,22,Italiana,8
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q003,F7501Q,29.75,M,25.5,Italiana,7
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q049,F7501Q,29.75,F,25.5,Italiana,10
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q004,F7501Q,29.8333333333333,F,25.5,Italiana,9
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F5301Q033,F7501Q,30.0,M,25.5,Italiana,6
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q004,F7501Q,30.0,M,22,Italiana,3
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q020,F7501Q,30.0,F,25.5,Italiana,3
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q020,F7501Q,30.0,F,25.5,Italiana,6
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q020,F7501Q,30.0,M,25.5,Italiana,1
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q046,F7501Q,30.0,F,25.5,Italiana,8
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q049,F7501Q,30.0,F,25.5,Italiana,1
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q049,F7501Q,30.0,M,22,Italiana,4
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q053,F7501Q,30.0,F,25.5,Italiana,7
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q072,F7501Q,30.0,M,25.5,Italiana,5
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q082,F7501Q,30.0,M,25.5,Italiana,2
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q084,F7501Q,30.0,F,22,Italiana,5
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q085,F7501Q,30.0,F,22,Italiana,4
[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,F7501Q086,F7501Q,30.0,F,25.5,Italiana,2
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,25.6666666666667,M,28,Italiana,10
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,26.5,M,25.5,Italiana,9
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,27.0,M,25.5,Italiana,8
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,28.0,M,25.5,Italiana,7
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,28.1666666666667,M,25.5,Italiana,6
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,28.1666666666667,M,25.5,Extra Comunitaria,5
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,28.4,M,25.5,Italiana,4
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,28.7142857142857,F,25.5,Italiana,10
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,28.8571428571429,M,25.5,Italiana,3
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,29.125,F,28,Italiana,9
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,29.25,F,25.5,Italiana,8
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,29.2857142857143,F,25.5,Italiana,7
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,29.3333333333333,M,22,Italiana,2
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q001,F7502Q,29.4285714285714,F,25.5,Italiana,6
[F7502Q] MARINE SCIENCES - SCIENZE MARINE,F7502Q002,F7502Q,29.4285714285714,F,28,Italiana,5
