cdscod,cds,dtappello,commitment
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-02-14T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-02-21T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-06-06T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-06-13T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-06T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-15T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-18T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-25T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-26T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-27T00:00:00Z,5
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-10-07T00:00:00Z,5
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-09-28T00:00:00Z,5
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-04-28T00:00:00Z,5
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-06-09T00:00:00Z,5
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-07-19T00:00:00Z,5
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-11-24T00:00:00Z,5
E3001Q,[E3001Q] FISICA,2017-01-31T00:00:00Z,5
E3001Q,[E3001Q] FISICA,2017-06-02T00:00:00Z,5
E3001Q,[E3001Q] FISICA,2017-06-22T00:00:00Z,5
E3001Q,[E3001Q] FISICA,2017-07-17T00:00:00Z,5
E3001Q,[E3001Q] FISICA,2017-09-18T00:00:00Z,5
E3001Q,[E3001Q] FISICA,2017-12-07T00:00:00Z,5
E3001Q,[E3001Q] FISICA,2017-12-09T00:00:00Z,5
E3101Q,[E3101Q] INFORMATICA,2017-06-22T00:00:00Z,5
E3101Q,[E3101Q] INFORMATICA,2017-09-13T00:00:00Z,5
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-04-19T00:00:00Z,5
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-04-20T00:00:00Z,5
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-06-20T00:00:00Z,5
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-09-28T00:00:00Z,5
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-11-28T00:00:00Z,5
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-01-25T00:00:00Z,5
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-15T00:00:00Z,5
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-21T00:00:00Z,5
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-22T00:00:00Z,5
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-26T00:00:00Z,5
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-07-13T00:00:00Z,5
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-07-20T00:00:00Z,5
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-11-04T00:00:00Z,5
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-06-02T00:00:00Z,5
E3501Q,[E3501Q] MATEMATICA,2017-12-09T00:00:00Z,5
E4001N,[E4001N] SOCIOLOGIA,2016-12-21T00:00:00Z,5
E4001N,[E4001N] SOCIOLOGIA,2017-01-26T00:00:00Z,5
E4001N,[E4001N] SOCIOLOGIA,2017-04-27T00:00:00Z,5
E4001N,[E4001N] SOCIOLOGIA,2017-09-20T00:00:00Z,5
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-02-15T00:00:00Z,5
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-02-22T00:00:00Z,5
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-04-27T00:00:00Z,5
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-06-30T00:00:00Z,5
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-09-14T00:00:00Z,5
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-12-07T00:00:00Z,5
E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,2017-06-26T00:00:00Z,5
E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,2017-11-07T00:00:00Z,5
F0101R,[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE,2017-11-07T00:00:00Z,5
F0601Q,[F0601Q] BIOLOGIA,2017-05-16T00:00:00Z,5
F0601Q,[F0601Q] BIOLOGIA,2017-11-09T00:00:00Z,5
F0802Q,[F0802Q] BIOTECNOLOGIE INDUSTRIALI,2017-02-23T00:00:00Z,5
F1801Q,[F1801Q] INFORMATICA,2017-06-19T00:00:00Z,5
F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",2017-12-01T00:00:00Z,5
F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-12-06T00:00:00Z,5
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-04-20T00:00:00Z,5
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-09-26T00:00:00Z,5
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-09-29T00:00:00Z,5
F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2017-11-07T00:00:00Z,5
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-01-02T00:00:00Z,5
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-09-14T00:00:00Z,5
F7601M,[F7601M] ECONOMIA DEL TURISMO,2017-11-04T00:00:00Z,5
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-06-14T00:00:00Z,5
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-06-22T00:00:00Z,5
F7701M,[F7701M] SCIENZE ECONOMICO-AZIENDALI,2017-09-21T00:00:00Z,5
F7702M,[F7702M] MARKETING E MERCATI GLOBALI,2017-04-20T00:00:00Z,5
F8203B,[F8203B] BIOSTATISTICA,2017-06-28T00:00:00Z,5
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-02-23T00:00:00Z,5
F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2017-07-17T00:00:00Z,5
F9201P,[F9201P] TEORIA E TECNOLOGIA DELLA COMUNICAZIONE,2017-06-21T00:00:00Z,5
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-06-28T00:00:00Z,5
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-12-07T00:00:00Z,5
G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,2017-12-09T00:00:00Z,5
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-01-26T00:00:00Z,5
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-03-20T00:00:00Z,5
H4101D,[H4101D] MEDICINA E CHIRURGIA,2017-07-13T00:00:00Z,5
I0101D,[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE),2017-07-14T00:00:00Z,5
I0102D,[I0102D] OSTETRICIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI OSTETRICA/O),2017-03-31T00:00:00Z,5
I0303D,"[I0303D] TECNICHE DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TECNICO DI RADIOLOGIA MEDICA, PER IMMAGINI E RADIOTERAPIA )",2017-07-19T00:00:00Z,5
581,[581] GIURISPRUDENZA,2017-01-02T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-01-31T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-02-15T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-04-09T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-05-07T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-06-15T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-06-22T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-07-21T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-07-24T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-09-18T00:00:00Z,4
581,[581] GIURISPRUDENZA,2017-10-02T00:00:00Z,4
E0201Q,[E0201Q] BIOTECNOLOGIE,2017-09-18T00:00:00Z,4
E1301Q,[E1301Q] SCIENZE BIOLOGICHE,2017-01-19T00:00:00Z,4
E1301Q,[E1301Q] SCIENZE BIOLOGICHE,2017-02-16T00:00:00Z,4
E1301Q,[E1301Q] SCIENZE BIOLOGICHE,2017-05-18T00:00:00Z,4
E1301Q,[E1301Q] SCIENZE BIOLOGICHE,2017-06-14T00:00:00Z,4
E1301Q,[E1301Q] SCIENZE BIOLOGICHE,2017-06-21T00:00:00Z,4
E1301Q,[E1301Q] SCIENZE BIOLOGICHE,2017-07-17T00:00:00Z,4
E1301Q,[E1301Q] SCIENZE BIOLOGICHE,2017-10-10T00:00:00Z,4
E1301Q,[E1301Q] SCIENZE BIOLOGICHE,2017-10-27T00:00:00Z,4
E1401A,[E1401A] SCIENZE DEI SERVIZI GIURIDICI,2017-02-14T00:00:00Z,4
E1401A,[E1401A] SCIENZE DEI SERVIZI GIURIDICI,2017-05-05T00:00:00Z,4
E1401A,[E1401A] SCIENZE DEI SERVIZI GIURIDICI,2017-05-30T00:00:00Z,4
E1401A,[E1401A] SCIENZE DEI SERVIZI GIURIDICI,2017-06-06T00:00:00Z,4
E1401A,[E1401A] SCIENZE DEI SERVIZI GIURIDICI,2017-06-26T00:00:00Z,4
E1401A,[E1401A] SCIENZE DEI SERVIZI GIURIDICI,2017-06-29T00:00:00Z,4
E1401A,[E1401A] SCIENZE DEI SERVIZI GIURIDICI,2017-07-26T00:00:00Z,4
E1501N,[E1501N] SCIENZE DEL TURISMO E COMUNITÀ LOCALE,2017-07-14T00:00:00Z,4
E1601N,[E1601N] SCIENZE DELL'ORGANIZZAZIONE,2017-04-19T00:00:00Z,4
E1601N,[E1601N] SCIENZE DELL'ORGANIZZAZIONE,2017-07-19T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-01-26T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-02-27T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-03-02T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-08-02T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-09-02T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-09-13T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-09-21T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-10-04T00:00:00Z,4
E1801M,"[E1801M] MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI",2017-12-07T00:00:00Z,4
E1802M,[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,2017-01-02T00:00:00Z,4
E1802M,[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,2017-01-03T00:00:00Z,4
E1802M,[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,2017-01-31T00:00:00Z,4
E1802M,[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,2017-02-16T00:00:00Z,4
E1802M,[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,2017-06-23T00:00:00Z,4
E1802M,[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,2017-08-02T00:00:00Z,4
E1802M,[E1802M] ECONOMIA E AMMINISTRAZIONE DELLE IMPRESE,2017-12-07T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-01-02T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-01-03T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-01-25T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-01-26T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-02-15T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-02-23T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-02-24T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-04-19T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-06-15T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-06-27T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-06-30T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-07-07T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-07-17T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-09-02T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-09-13T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-09-21T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-10-02T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-10-04T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-12-07T00:00:00Z,4
E1803M,"[E1803M] ECONOMIA DELLE BANCHE, DELLE ASSICURAZIONI E DEGLI INTERMEDIARI FINANZIARI",2017-12-09T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-01-16T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-01-24T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-01-25T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-01-31T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-02-14T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-02-28T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-05-06T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-05-07T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-06-13T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-07-14T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-09-02T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-09-06T00:00:00Z,4
E1901R,[E1901R] SCIENZE DELL'EDUCAZIONE,2017-12-09T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-01-24T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-02-20T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-06-06T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-06-15T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-06-21T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-07-13T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-08-06T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-09-14T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-09-19T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-09-27T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-09-29T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-10-07T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-12-04T00:00:00Z,4
E2001R,[E2001R] COMUNICAZIONE INTERCULTURALE,2017-12-06T00:00:00Z,4
E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2017-01-26T00:00:00Z,4
E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2017-06-20T00:00:00Z,4
E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2017-07-19T00:00:00Z,4
E2004P,[E2004P] SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE,2017-09-27T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-01-18T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-02-22T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-05-06T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-05-30T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-06-20T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-07-13T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-08-06T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-19T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-20T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-09-28T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-12-07T00:00:00Z,4
E2401P,[E2401P] SCIENZE E TECNICHE PSICOLOGICHE,2017-12-09T00:00:00Z,4
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-04-26T00:00:00Z,4
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-06-15T00:00:00Z,4
E2701Q,[E2701Q] SCIENZA DEI MATERIALI,2017-07-14T00:00:00Z,4
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-07-02T00:00:00Z,4
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-09-25T00:00:00Z,4
E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,2017-11-22T00:00:00Z,4
E3001Q,[E3001Q] FISICA,2017-06-21T00:00:00Z,4
E3001Q,[E3001Q] FISICA,2017-09-15T00:00:00Z,4
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-06-19T00:00:00Z,4
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-07-17T00:00:00Z,4
E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2017-11-23T00:00:00Z,4
E3101Q,[E3101Q] INFORMATICA,2017-01-31T00:00:00Z,4
E3101Q,[E3101Q] INFORMATICA,2017-06-16T00:00:00Z,4
E3101Q,[E3101Q] INFORMATICA,2017-06-19T00:00:00Z,4
E3101Q,[E3101Q] INFORMATICA,2017-06-29T00:00:00Z,4
E3101Q,[E3101Q] INFORMATICA,2017-07-13T00:00:00Z,4
E3101Q,[E3101Q] INFORMATICA,2017-09-20T00:00:00Z,4
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-01-12T00:00:00Z,4
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-02-23T00:00:00Z,4
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-18T00:00:00Z,4
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-07-20T00:00:00Z,4
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-09-29T00:00:00Z,4
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-11-07T00:00:00Z,4
E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,2017-11-30T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-02-22T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-03-02T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-05-07T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-07T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-16T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-19T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-20T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-06-30T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-07-14T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-07-17T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-10-02T00:00:00Z,4
E3301M,[E3301M] ECONOMIA E COMMERCIO,2017-11-07T00:00:00Z,4
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-04-21T00:00:00Z,4
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-06-20T00:00:00Z,4
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-07-18T00:00:00Z,4
E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,2017-09-29T00:00:00Z,4
E3501Q,[E3501Q] MATEMATICA,2017-02-24T00:00:00Z,4
E3501Q,[E3501Q] MATEMATICA,2017-05-07T00:00:00Z,4
E3501Q,[E3501Q] MATEMATICA,2017-06-02T00:00:00Z,4
E3501Q,[E3501Q] MATEMATICA,2017-06-20T00:00:00Z,4
E3501Q,[E3501Q] MATEMATICA,2017-06-22T00:00:00Z,4
E3501Q,[E3501Q] MATEMATICA,2017-06-29T00:00:00Z,4
E4001N,[E4001N] SOCIOLOGIA,2017-01-27T00:00:00Z,4
E4001N,[E4001N] SOCIOLOGIA,2017-07-20T00:00:00Z,4
E4001N,[E4001N] SOCIOLOGIA,2017-09-18T00:00:00Z,4
E4001N,[E4001N] SOCIOLOGIA,2017-09-21T00:00:00Z,4
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-02-24T00:00:00Z,4
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-06-21T00:00:00Z,4
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-07-18T00:00:00Z,4
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-07-20T00:00:00Z,4
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-09-13T00:00:00Z,4
E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2017-12-09T00:00:00Z,4
E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,2016-11-14T00:00:00Z,4
E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,2017-04-27T00:00:00Z,4
E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,2017-07-17T00:00:00Z,4
E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,2017-07-20T00:00:00Z,4
E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,2017-09-14T00:00:00Z,4
E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,2017-11-13T00:00:00Z,4
F0101R,[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE,2017-02-27T00:00:00Z,4
F0101R,[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE,2017-06-15T00:00:00Z,4
F0101R,[F0101R] SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE,2017-09-29T00:00:00Z,4
F0802Q,[F0802Q] BIOTECNOLOGIE INDUSTRIALI,2017-01-19T00:00:00Z,4
F0802Q,[F0802Q] BIOTECNOLOGIE INDUSTRIALI,2017-05-25T00:00:00Z,4
F0802Q,[F0802Q] BIOTECNOLOGIE INDUSTRIALI,2017-07-20T00:00:00Z,4
F0802Q,[F0802Q] BIOTECNOLOGIE INDUSTRIALI,2017-09-21T00:00:00Z,4
F0802Q,[F0802Q] BIOTECNOLOGIE INDUSTRIALI,2017-12-15T00:00:00Z,4
F1601M,[F1601M] ECONOMIA E FINANZA,2017-02-28T00:00:00Z,4
F1601M,[F1601M] ECONOMIA E FINANZA,2017-06-30T00:00:00Z,4
F1601M,[F1601M] ECONOMIA E FINANZA,2017-12-04T00:00:00Z,4
F1701Q,[F1701Q] FISICA,2017-05-07T00:00:00Z,4
F1701Q,[F1701Q] FISICA,2017-07-25T00:00:00Z,4
F1701Q,[F1701Q] FISICA,2017-11-27T00:00:00Z,4
F1801Q,[F1801Q] INFORMATICA,2017-06-21T00:00:00Z,4
