appcod,cdscod,cds,num_stud,year,dtappello,ad
3822,E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,1,2016,2016-11-22T00:00:00Z,[E2702Q004] FISICA II
3909,E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,1,2016,2016-05-31T00:00:00Z,[E2702Q097] CHIMICA FISICA III E LABORATORIO
3917,E2702Q,[E2702Q] SCIENZE E TECNOLOGIE CHIMICHE,1,2016,2016-04-26T00:00:00Z,[E2702Q099] CHIMICA FISICA APPLICATA
4142,E3002Q,[E3002Q] OTTICA E OPTOMETRIA,2,2016,2016-12-13T00:00:00Z,[E0201Q054] FARMACOLOGIA
4150,E3002Q,[E3002Q] OTTICA E OPTOMETRIA,1,2016,2016-11-17T00:00:00Z,[E1301Q063] BOTANICA
4152,E3002Q,[E3002Q] OTTICA E OPTOMETRIA,1,2016,2016-12-13T00:00:00Z,[E1301Q069] FARMACOLOGIA
4185,E3002Q,[E3002Q] OTTICA E OPTOMETRIA,1,2016,2016-11-22T00:00:00Z,[E3002Q002] ISTITUZIONI DI MATEMATICA II
4221,E3002Q,[E3002Q] OTTICA E OPTOMETRIA,1,2016,2016-12-22T00:00:00Z,[E3002Q027] CHIMICA
4457,E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,7,2016,2016-02-12T00:00:00Z,[E3201Q001] MATEMATICA I
4474,E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,1,2016,2016-11-30T00:00:00Z,[E3201Q040] MATEMATICA II
4583,E3201Q,[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,1,2016,2016-11-29T00:00:00Z,[E3201Q106] CHIMICA ANALITICA
4607,E3301M,[E3301M] ECONOMIA E COMMERCIO,1,2016,2016-12-12T00:00:00Z,[E1501N065] ECONOMIA CULTURALE E AMBIENTALE
4888,E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,1,2016,2016-05-12T00:00:00Z,[E1501N082] ARCHEOLOGIA
4918,E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,1,2016,2016-12-22T00:00:00Z,[E3401Q006] PALEONTOLOGIA
4942,E3401Q,[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,1,2016,2016-09-23T00:00:00Z,[E3401Q036] RILEVAMENTO GEOLOGICO
5086,E3501Q,[E3501Q] MATEMATICA,1,2016,2016-06-06T00:00:00Z,[E3501Q008] ANALISI MATEMATICA II
5087,E3501Q,[E3501Q] MATEMATICA,1,2016,2016-06-30T00:00:00Z,[E3501Q008] ANALISI MATEMATICA II
5088,E3501Q,[E3501Q] MATEMATICA,1,2016,2016-07-25T00:00:00Z,[E3501Q008] ANALISI MATEMATICA II
5098,E3501Q,[E3501Q] MATEMATICA,1,2016,2016-07-21T00:00:00Z,[E3501Q011] GEOMETRIA II
5099,E3501Q,[E3501Q] MATEMATICA,1,2016,2016-09-27T00:00:00Z,[E3501Q011] GEOMETRIA II
5133,E3501Q,[E3501Q] MATEMATICA,1,2016,2016-07-22T00:00:00Z,[E3501Q053] TEORIA DELLA MISURA
5134,E3501Q,[E3501Q] MATEMATICA,1,2016,2016-09-15T00:00:00Z,[E3501Q053] TEORIA DELLA MISURA
5167,E3501Q,[E3501Q] MATEMATICA,1,2016,2016-09-26T00:00:00Z,[E3501Q064] CALCOLO NUMERICO
5205,E3901N,[E3901N] SERVIZIO SOCIALE,34,2016,2016-12-20T00:00:00Z,[E3901N003] ISTITUZIONI DI DIRITTO PUBBLICO
5210,E3901N,[E3901N] SERVIZIO SOCIALE,34,2016,2016-12-12T00:00:00Z,[E3901N004] PSICOLOGIA SOCIALE II
5215,E3901N,[E3901N] SERVIZIO SOCIALE,54,2016,2016-12-21T00:00:00Z,[E3901N005] ECONOMIA POLITICA
5223,E3901N,[E3901N] SERVIZIO SOCIALE,27,2016,2016-12-16T00:00:00Z,[E3901N007] FILOSOFIA POLITICA
5233,E3901N,[E3901N] SERVIZIO SOCIALE,5,2016,2016-11-29T00:00:00Z,[E3901N012] DIRITTO PRIVATO E DI FAMIGLIA
5238,E3901N,[E3901N] SERVIZIO SOCIALE,62,2016,2016-11-30T00:00:00Z,[E3901N013] DIRITTO DELLA SICUREZZA SOCIALE
5246,E3901N,[E3901N] SERVIZIO SOCIALE,35,2016,2016-12-15T00:00:00Z,[E3901N018] ORGANIZZAZIONE DEI SERVIZI SOCIALI
5261,E3901N,[E3901N] SERVIZIO SOCIALE,1,2016,2016-12-14T00:00:00Z,[E3901N028] PSICOLOGIA DELLO SVILUPPO
5265,E3901N,[E3901N] SERVIZIO SOCIALE,32,2016,2016-12-16T00:00:00Z,[E3901N030] SOCIOLOGIA DELLA DEVIANZA
5282,E3901N,[E3901N] SERVIZIO SOCIALE,38,2016,2016-12-19T00:00:00Z,"[E3901N037] INCLUSIONE SOCIALE, RETI E WELFARE"
5293,E4001N,[E4001N] SOCIOLOGIA,4,2016,2016-11-28T00:00:00Z,[A5810055] DIRITTO DI FAMIGLIA
5298,E4001N,[E4001N] SOCIOLOGIA,1,2016,2016-12-19T00:00:00Z,[E1501N009] SOCIOLOGIA DELLA CULTURA E DEL TEMPO LIBERO
5335,E4001N,[E4001N] SOCIOLOGIA,1,2016,2016-12-16T00:00:00Z,[E3901N030] SOCIOLOGIA DELLA DEVIANZA
5340,E4001N,[E4001N] SOCIOLOGIA,26,2016,2016-12-22T00:00:00Z,[E4001N011] STATISTICA
5345,E4001N,[E4001N] SOCIOLOGIA,132,2016,2016-12-21T00:00:00Z,[E4001N014] PSICOLOGIA SOCIALE
5365,E4001N,[E4001N] SOCIOLOGIA,58,2016,2016-12-21T00:00:00Z,[E4001N047] SOCIOLOGIA 2
5376,E4001N,[E4001N] SOCIOLOGIA,102,2016,2016-12-13T00:00:00Z,[E4001N051] ANTROPOLOGIA
5381,E4001N,[E4001N] SOCIOLOGIA,61,2016,2016-12-21T00:00:00Z,[E4001N053] ORGANIZZAZIONE E LAVORO
5390,E4001N,[E4001N] SOCIOLOGIA,1,2016,2016-12-20T00:00:00Z,[E4001N055] LA COMUNICAZIONE: PRODUZIONE E CONSUMO
5394,E4001N,[E4001N] SOCIOLOGIA,67,2016,2016-12-20T00:00:00Z,[E4001N056] NUOVI SOGGETTI URBANI
5402,E4001N,[E4001N] SOCIOLOGIA,47,2016,2016-12-22T00:00:00Z,[E4001N058] POVERTA' E SALUTE
5407,E4001N,[E4001N] SOCIOLOGIA,16,2016,2016-12-21T00:00:00Z,[E4001N059] SOCIOLOGIA DELLO SVILUPPO
5414,E4001N,[E4001N] SOCIOLOGIA,42,2016,2016-12-21T00:00:00Z,[E4001N066] FILOSOFIA DELLE SCIENZE SOCIALI E POLITICHE
5419,E4001N,[E4001N] SOCIOLOGIA,83,2016,2016-12-22T00:00:00Z,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI"
5488,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,97,2016,2016-11-23T00:00:00Z,[E4101B005] STATISTICA I
5510,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,40,2016,2016-11-14T00:00:00Z,[E4101B009] ANALISI MATEMATICA II
5551,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,30,2016,2016-11-17T00:00:00Z,[E4101B020] FINANZA AZIENDALE
5565,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,41,2016,2016-11-18T00:00:00Z,[E4101B023] ECONOMIA INDUSTRIALE
5600,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,15,2016,2016-11-24T00:00:00Z,[E4101B041] STATISTICA COMPUTAZIONALE
5629,E4101B,[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,2,2016,2016-11-21T00:00:00Z,[E4102B073] ELEMENTI DI BIOSTATISTICA
5640,E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,1,2016,2016-11-18T00:00:00Z,[E4101B023] ECONOMIA INDUSTRIALE
5658,E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,99,2016,2016-11-14T00:00:00Z,[E4102B005] STATISTICA I
5665,E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,1,2016,2016-11-15T00:00:00Z,[E4102B006] CALCOLO DELLE PROBABILITÀ
5672,E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,28,2016,2016-11-14T00:00:00Z,[E4102B009] ANALISI MATEMATICA II
5685,E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,6,2016,2016-11-14T00:00:00Z,[E4102B025] DEMOGRAFIA SOCIALE (PAESI IN VIA DI SVILUPPO)
5705,E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,31,2016,2016-11-14T00:00:00Z,[E4102B063] STATISTICA I - COMPLEMENTI
5744,E4102B,[E4102B] STATISTICA E GESTIONE DELLE INFORMAZIONI,6,2016,2016-11-21T00:00:00Z,[E4102B073] ELEMENTI DI BIOSTATISTICA
5878,F0601Q,[F0601Q] BIOLOGIA,2,2016,2016-12-15T00:00:00Z,[F0601Q050] METODOLOGIE BIOCHIMICHE
5907,F0601Q,[F0601Q] BIOLOGIA,4,2016,2016-12-16T00:00:00Z,[F0601Q056] FARMACOLOGIA DEI CHEMIOTERAPICI
5933,F0601Q,[F0601Q] BIOLOGIA,3,2016,2016-12-12T00:00:00Z,[F0601Q062] NEUROSCIENZE
5974,F0601Q,[F0601Q] BIOLOGIA,4,2016,2016-12-21T00:00:00Z,[F0601Q074] REGOLAZIONE GENICA E PATOLOGIA UMANA
5977,F0601Q,[F0601Q] BIOLOGIA,1,2016,2016-12-21T00:00:00Z,[F0601Q075] GENETICA UMANA
6002,F0601Q,[F0601Q] BIOLOGIA,1,2016,2016-12-13T00:00:00Z,[F0901D039] BIOTECHNOLOGY APPLICATIONS IN THERAPY
6034,F0802Q,[F0802Q] BIOTECNOLOGIE INDUSTRIALI,19,2016,2016-12-20T00:00:00Z,[F0802Q041] CHIMICA ORGANICA APPLICATA ALLE BIOTECNOLOGIE
6160,F0901D,[F0901D] BIOTECNOLOGIE MEDICHE,19,2016,2016-11-18T00:00:00Z,[F0901D034] LA GENETICA NELLA PRATICA CLINICA
6161,F0901D,[F0901D] BIOTECNOLOGIE MEDICHE,17,2016,2016-12-14T00:00:00Z,[F0901D034] LA GENETICA NELLA PRATICA CLINICA
6170,F0901D,[F0901D] BIOTECNOLOGIE MEDICHE,10,2016,2016-12-13T00:00:00Z,[F0901D039] BIOTECHNOLOGY APPLICATIONS IN THERAPY
6685,F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",1,2016,2016-12-14T00:00:00Z,[F4901N004] STORIA DELLE POLITICHE CULTURALI
6690,F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",31,2016,2016-02-12T00:00:00Z,[F4901N009] GEOGRAFIA
6694,F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",7,2016,2016-12-12T00:00:00Z,[F4901N013] POLITICHE PER LO SVILUPPO RURALE
6697,F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",1,2016,2016-12-19T00:00:00Z,[F4901N015] RELAZIONI INTERCULTURALI
6702,F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",10,2016,2016-12-16T00:00:00Z,[F4901N066] TURISTI E SCENARI TURISTICI
6722,F4901N,"[F4901N] TURISMO, TERRITORIO E SVILUPPO LOCALE",5,2016,2016-12-14T00:00:00Z,[F4901N074] GEOGRAFIA DEGLI SPAZI EXTRAEUROPEI
6733,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",30,2016,2016-09-12T00:00:00Z,[F5101P039] LABORATORIO: LA VALUTAZIONE DIAGNOSTICA IN ETÀ EVOLUTIVA
6737,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",39,2016,2016-12-19T00:00:00Z,[F5101P108] LABORATORIO: INTERVISTE CLINICHE PER LA DIAGNOSI DI PERSONALITA' PATOLOGICA
6740,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",56,2016,2016-12-17T00:00:00Z,[F5101P109] LABORATORIO: INTERVENTI RESIDENZIALI IN COMUNITA' TERAPEUTICHE PER ADULTI E MINORI
6744,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",1,2016,2016-09-26T00:00:00Z,[F5101P121] NEUROPSICOLOGIA DELLO SVILUPPO
6757,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",31,2016,2016-12-22T00:00:00Z,[F5101P129] LABORATORIO: LA VALUTAZIONE DEL FUNZIONAMENTO RELAZIONALE
6762,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",42,2016,2016-12-15T00:00:00Z,[F5101P132] LABORATORIO: MEDIAZIONE FAMILIARE
6774,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",1,2016,2016-02-26T00:00:00Z,[F5101P139] PSICOLOGIA DELLA SALUTE E INTERVENTI CLINICI IN AMBITO SANITARIO
6775,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",1,2016,2016-09-26T00:00:00Z,[F5101P139] PSICOLOGIA DELLA SALUTE E INTERVENTI CLINICI IN AMBITO SANITARIO
6776,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",74,2016,2016-12-21T00:00:00Z,[F5101P139] PSICOLOGIA DELLA SALUTE E INTERVENTI CLINICI IN AMBITO SANITARIO
6785,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",22,2016,2016-09-12T00:00:00Z,[F5101P141] LABORATORIO: STRUMENTI DI VALUTAZIONE DELLE COMPETENZE E DEI DISTURBI COGNITIVI DELLO SVILUPPO
6787,F5101P,"[F5101P] PSICOLOGIA CLINICA, DELLO SVILUPPO E NEUROPSICOLOGIA",22,2016,2016-06-12T00:00:00Z,[F5101P143] LABORATORIO: METODI STRUMENTALI NELLE NEUROSCIENZE COGNITIVE
6828,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",2,2016,2016-10-06T00:00:00Z,[F5102P004] COGNIZIONE SOCIALE
6829,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-07-07T00:00:00Z,[F5102P004] COGNIZIONE SOCIALE
6847,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-02-24T00:00:00Z,[F5102P012] COMUNICAZIONE NELLE ORGANIZZAZIONE E COMUNICAZIONE SOCIALE
6854,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-09-13T00:00:00Z,[F5102P014] PROCESSI MOTIVAZIONALI E DECISION MAKING
6860,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-01-20T00:00:00Z,[F5102P015] PSICOLOGIA DELLE INFLUENZE SOCIALI
6865,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-01-25T00:00:00Z,[F5102P016] ATTEGGIAMENTI E OPINIONI
6870,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",3,2016,2016-07-15T00:00:00Z,[F5102P017] PSICOLOGIA DEI CONSUMI
6871,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-09-20T00:00:00Z,[F5102P017] PSICOLOGIA DEI CONSUMI
6876,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-08-01T00:00:00Z,[F5102P019] PSICOLOGIA DELLE CONDOTTE FINANZIARIE
6877,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-01-25T00:00:00Z,[F5102P019] PSICOLOGIA DELLE CONDOTTE FINANZIARIE
6878,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-09-28T00:00:00Z,[F5102P019] PSICOLOGIA DELLE CONDOTTE FINANZIARIE
6894,F5102P,"[F5102P] PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI",1,2016,2016-09-29T00:00:00Z,[F5102P023] PSICOLOGIA DELLE DIFFERENZE E DELLE DISEGUAGLIANZE
6917,F5103P,[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,5,2016,2016-12-21T00:00:00Z,[F5101P139] PSICOLOGIA DELLA SALUTE E INTERVENTI CLINICI IN AMBITO SANITARIO
6925,F5103P,[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,1,2016,2016-05-02T00:00:00Z,[F5103P002] METODI DI RICERCA E VALUTAZIONE IN PSICOLOGIA DELLO SVILUPPO
6941,F5103P,[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,2,2016,2016-09-29T00:00:00Z,[F5103P006] PSICOLOGIA DELLA DISABILITÀ E DELLA INTEGRAZIONE SCOLASTICA
6969,F5103P,[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,1,2016,2016-06-27T00:00:00Z,[F5103P062] ECOLOGIA DELLO SVILUPPO
6970,F5103P,[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,1,2016,2016-09-13T00:00:00Z,[F5103P062] ECOLOGIA DELLO SVILUPPO
6975,F5103P,[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,10,2016,2016-11-16T00:00:00Z,[F5103P063] LABORATORIO DI STRUMENTI DI VALUTAZIONE DELLE COMPETENZE E DEI DISTURBI COGNITIVI
6976,F5103P,[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,6,2016,2016-12-21T00:00:00Z,[F5103P063] LABORATORIO DI STRUMENTI DI VALUTAZIONE DELLE COMPETENZE E DEI DISTURBI COGNITIVI
6993,F5103P,[F5103P] PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI,1,2016,2016-09-12T00:00:00Z,[F5103P074] LABORATORIO: LA VALUTAZIONE DIAGNOSTICA IN ETA' EVOLUTIVA
7068,F5301Q,[F5301Q] SCIENZA DEI MATERIALI,4,2016,2016-11-25T00:00:00Z,[F5301Q008] ANALISI FUNZIONALE
7069,F5301Q,[F5301Q] SCIENZA DEI MATERIALI,11,2016,2016-12-20T00:00:00Z,[F5301Q008] ANALISI FUNZIONALE
7442,F5801Q,[F5801Q] ASTROFISICA E FISICA DELLO SPAZIO,1,2016,2016-12-16T00:00:00Z,[F5801Q045] COSMOLOGIA
7453,F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,1,2016,2016-11-30T00:00:00Z,[A5810032] SOCIOLOGIA DEL DIRITTO
7463,F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,1,2016,2016-12-13T00:00:00Z,[F6302N001] CAMBIAMENTO ORGANIZZATIVO
7468,F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,1,2016,2016-01-12T00:00:00Z,[F6302N002] CAPITALE SOCIALE E SISTEMI SOCIOECONOMICI LOCALI
7482,F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,1,2016,2016-12-15T00:00:00Z,[F6302N009] CAPITALE UMANO E SVILUPPO AZIENDALE
7492,F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,5,2016,2016-11-30T00:00:00Z,[F6302N014] DIRITTO AMMINISTRATIVO EUROPEO
7497,F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,1,2016,2016-11-28T00:00:00Z,[F6302N015] METODOLOGIE PER LA COSTRUZIONE DI SCENARI SOCIALI
7513,F6302N,[F6302N] MANAGEMENT E DESIGN DEI SERVIZI,35,2016,2016-12-19T00:00:00Z,[F6302N023] LE POLITICHE PER LA SALUTE
7604,F7401Q,[F7401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,1,2016,2016-12-21T00:00:00Z,[F7401Q082] BIOFACIES
7765,F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2,2016,2016-11-29T00:00:00Z,[F7501Q084] CAMBIAMENTI CLIMATICI
7766,F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,1,2016,2016-12-19T00:00:00Z,[F7501Q084] CAMBIAMENTI CLIMATICI
7797,F7501Q,[F7501Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE E IL TERRITORIO,2,2016,2016-12-20T00:00:00Z,[F7501Q089] ECOLOGIA E GESTIONE DELLE ACQUE INTERNE
8230,F8203B,[F8203B] BIOSTATISTICA,2,2016,2016-11-15T00:00:00Z,[F8203B003] INFERENZA STATISTICA
8232,F8203B,[F8203B] BIOSTATISTICA,3,2016,2016-11-16T00:00:00Z,[F8203B004] CALCOLO DELLE PROBABILITA'
8279,F8203B,[F8203B] BIOSTATISTICA,9,2016,2016-11-21T00:00:00Z,[F8203B027] MODELLI STATISTICI APPLICATI ALLE SPERIMENTAZIONI CLINCHE I
8363,F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,1,2016,2016-11-16T00:00:00Z,[F8204B012] INTRODUZIONE ALLE SERIE STORICHE M
8371,F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2,2016,2016-11-15T00:00:00Z,[F8204B013] INTRODUZIONE ALL'INFERENZA STATISTICA M
8376,F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,6,2016,2016-11-22T00:00:00Z,[F8204B014] DATA MINING M
8387,F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,3,2016,2016-11-17T00:00:00Z,[F8204B016] STATISTICA BAYESIANA M
8419,F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,11,2016,2016-11-24T00:00:00Z,[F8204B024] FINANZA MATEMATICA M
8434,F8204B,[F8204B] SCIENZE STATISTICHE ED ECONOMICHE,2,2016,2016-11-15T00:00:00Z,[F8204B027] STATISTICA AZIENDALE M
8585,F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,4,2016,2016-12-19T00:00:00Z,[F8701N001] WELFARE
8591,F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,5,2016,2016-01-12T00:00:00Z,"[F8701N002] PLURALISMO GIURIDICO, PLURALISMO CULTURALE"
8599,F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,1,2016,2016-11-30T00:00:00Z,[F8701N006] COOPERAZIONE E TUTELA DEI DIRITTI UMANI
8603,F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,1,2016,2016-12-20T00:00:00Z,[F8701N008] DIRITTO DEGLI STRANIERI
8614,F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,1,2016,2016-01-12T00:00:00Z,[F8701N035] LE FORME DELLA MEDIAZIONE
8617,F8701N,[F8701N] PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI,3,2016,2016-12-19T00:00:00Z,[F8701N036] GLOBALIZZAZIONE E SVILUPPO LOCALE
8649,F8801N,[F8801N] SOCIOLOGIA,13,2016,2016-05-12T00:00:00Z,[F8801N003] DIRITTI E CITTADINANZA EUROPEA
8656,F8801N,[F8801N] SOCIOLOGIA,2,2016,2016-12-18T00:00:00Z,[F8801N013] POLITICHE URBANE
8667,F8801N,[F8801N] SOCIOLOGIA,2,2016,2016-12-16T00:00:00Z,[F8801N037] CORSI DI VITA E SCELTE COLLETTIVE
8676,F8801N,[F8801N] SOCIOLOGIA,9,2016,2016-12-21T00:00:00Z,[F8801N041] GOVERNANCE E SISTEMI LOCALI DI WELFARE
8682,F8801N,[F8801N] SOCIOLOGIA,12,2016,2016-12-19T00:00:00Z,[F8801N042] GEOGRAFIA POLITICA
8687,F8801N,[F8801N] SOCIOLOGIA,1,2016,2016-12-13T00:00:00Z,[F8801N043] SOCIOLOGIA DEI PROCESSI ORGANIZZATIVI
8690,F8801N,[F8801N] SOCIOLOGIA,1,2016,2016-12-16T00:00:00Z,[F8801N044] SOCIOLOGIA DEI PROCESSI TERRITORIALI
8694,F8801N,[F8801N] SOCIOLOGIA,4,2016,2016-12-15T00:00:00Z,[F8801N045] GENERI E GENERAZIONI
8793,G8501R,[G8501R] SCIENZE DELLA FORMAZIONE PRIMARIA,1,2016,2016-04-07T00:00:00Z,[F0101R021] SOCIOLOGIA DEI PROCESSI CULT. E COM.
9041,H4101D,[H4101D] MEDICINA E CHIRURGIA,112,2016,2016-12-16T00:00:00Z,[H4101D003] INFORMATICA DI BASE
9053,H4101D,[H4101D] MEDICINA E CHIRURGIA,58,2016,2016-12-19T00:00:00Z,[H4101D005] INGLESE DI BASE A LIVELLO B2
9079,H4101D,[H4101D] MEDICINA E CHIRURGIA,1,2016,2016-11-29T00:00:00Z,[H4101D015] TIROCINIO PROFESSIONALIZZANTE AREA CHIRURGICA 1
9155,H4101D,[H4101D] MEDICINA E CHIRURGIA,89,2016,2016-12-21T00:00:00Z,[H4101D034] URGENZE ED EMERGENZE MEDICO CHIRURGICHE
9399,H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,20,2016,2016-12-12T00:00:00Z,[H4601D014] FARMACOLOGIA ED ANESTESIOLOGIA
9451,H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,13,2016,2016-12-19T00:00:00Z,[H4601D032] INGLESE DI BASE A LIVELLO B2
9456,H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,22,2016,2016-12-16T00:00:00Z,[H4601D033] INFORMATICA DI BASE
9462,H4601D,[H4601D] ODONTOIATRIA E PROTESI DENTARIA,11,2016,2016-12-14T00:00:00Z,[H4601D034] INGLESE BIOMEDICO
9528,I0101D,[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE),166,2016,2016-12-16T00:00:00Z,[I0101D014] PSICHIATRIA E PSICOLOGIA CLINICA
9533,I0101D,[I0101D] INFERMIERISTICA (ABILITANTE ALLA PROFESSIONE SANITARIA DI INFERMIERE),1,2016,2016-05-12T00:00:00Z,[I0101D015] ELEMENTI DI ORGANIZZAZIONE PROFESSIONALE
